SMILES,mouse_fup
Cc1nc(Nc2ncc(C(=O)Nc3c(C)nn(C)c3C)s2)cc(N2CCN(CCO)CC2)n1,-0.2076083104316986
Cc1[nH]c(C(=O)Nc2nc3c(OC(C)c4ccc(CN5CCS(=O)(=O)CC5)cc4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-2.9999999565705537
NC1(COc2cc(F)c3c(c2)CC(CNCCC2CN(c4cnc5c(n4)NC(=O)CO5)C(=O)O2)C3)CC1,-0.3979400085634639
C[C@H](Nc1nccc(N2C(=O)OC[C@@H]2CF)n1)c1cn(-c2ccc(C(F)(F)F)cc2)cn1,-0.0087739242631893
Cc1[nH]c(C(=O)Nc2nc3c(OC(CN4CCOCC4)c4ccccc4)cc(C(=O)O)cc3s2)cc1F,-1.3565473225267797
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,-1.5228787438326894
CCOc1ccc2cn(-c3ccc4nn(C)cc4c3)c(=O)c(-c3ccc(Cl)cc3)c2n1,-1.9507819734521887
N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccc(F)cc3)n2)cc1,-1.5228787438326894
O=C(Nc1cnccc1N1CCOCC1)c1ccnn2cc(-c3ccccc3)nc12,-1.999999995657055
Nc1nc(OCc2ccccc2)c2[nH]nnc2n1,-0.8860566473590905
C[C@@H]1CCc2ncc(F)cc2[C@H]2CCCN2c2ccn3ncc(c3n2)C(=O)N1,-1.6989700021645464
CCC1C(=O)N(C)c2cnc(Nc3ccc(-c4noc(CN5CCCNCC5)n4)cc3OC)nc2N1C1CCCC1,-1.696803940418842
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCON1CCN(C)CC1,-1.1549019593653225
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCCC2CCN(C)CC2)cc1,-1.207608309801271
Cn1c(CN2CCCC2)cc2cc3c(cc21)OCCc1c-3[nH]c(=O)c(C(=O)O)c1O,-0.7447274946554192
N#Cc1cc(F)cc(C(=O)N2CCN(C(C(=O)NCC(F)(F)C3CC3)c3ccccc3)CC2)c1,-0.8860566473590905
CS(=O)(=O)Nc1c(Cc2cccc3ccccc23)cc(=O)n2c1SCC2C(=O)Nc1ccccc1,-2.408935381837745
COc1cc(NC(=O)c2nnn(Cc3ccc(CN4CCOCC4)cc3)c2N)nc(OC)n1,-0.1611509091998035
COc1ccc2nc(C(F)(F)F)n(CC(=O)N3CC[C@H](NC4CCOC4)C[C@H]3c3nc(-c4cc5ccccc5nc4OC)c[nH]3)c2c1,-1.3279021411402516
Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)ccnc3C)s2)cc(NN2CCN(CCO)CC2)n1,-0.9586073144469618
CNc1cc(Nc2cccn(-c3ocnc3C)c2=O)nc2c(C(=O)N[C@@H]3CC[C@H]3OC)cnn12,-0.6382721637935834
C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,-0.6989700041188716
O=S(=O)(Nc1ccncn1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1cnco1)CCO2,-3.5686360749912343
CC(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,-0.5833594924953227
Cc1noc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(OCC(F)(F)C(F)(F)F)cccn3n2)n1,-1.2146701642772748
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc(Cl)c2NC1=O,-1.4317982747592362
O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(-c4ccccn4)[nH]nc3n2)CC1,-0.8860566473590905
CNc1nc(O)c([C@H](C)c2c[nH]c3cccc(F)c23)o1,-0.6989700041188716
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2Cl)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-2.096910007579376
Cc1cc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(OCC(F)(F)F)cccn3n2)sn1,-1.7447274924839469
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,-1.8860566443524365
O=C(NCc1cc(F)cc(F)c1)[C@@]1(O)CCN(c2ccc3[nH]ncc3c2)C1=O,-0.721246398818595
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3C(F)(F)F)c2)cn1,-0.8096683015495185
N#Cc1cnc2c(N3CCOCC3)cccc2c1N1CCN(c2ccccc2F)CC1,-1.999999995657055
COc1cc2ccccc2cc1C(=O)NC(=S)Nc1ccc(-c2nccs2)cc1,-1.657577317203728
O=C(Nc1ccc(F)c(-c2nc3ncc(-c4ccccc4)cn3n2)c1)N1CCC(F)(F)C1,-1.397940007586301
c1ccc2oc(-c3ncc[nH]3)cc2c1,-0.7958800170726411
CS[C@@H](Cn1nnc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)N(O)C=O,-1.0457574900781257
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(CC)cccc3CC)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,-1.5228787438326894
Cc1nsc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(O[C@@H](C)C(F)(F)F)cccn3n2)n1,-1.2218487488925325
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(C)csc34)CC2)s1,-2.638272145100039
Cc1ccc2nc(N3CCCc4ccc(F)cc4C3)cc(NCC3(N)COC3)c2c1,-0.9586073144469618
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](c3ccc(Cc4cccc(N)c4)cc3)O[C@]12C(=O)CO,-3.999999565705736
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,-1.6777807031980116
Cc1noc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(OCC(F)(F)F)cccn3n2)n1,-1.022276394254
Cc1nsc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(OCC(F)(F)F)cccn3n2)n1,-1.2218487488925325
N#Cc1ccnc(Oc2nn([C@H]3C[C@H](F)C3)c3ncnc(N)c23)c1,-0.5331323794976672
CNC(=O)Nc1cc(Oc2cncc(C)c2)c([C@H]2C[C@@H](O)C2)cn1,-1.026872145938286
COc1ccc(-c2ccc(Cl)cc2-c2csc(N(C(=O)C(CC(=O)O)Cc3ccco3)C3CC3)n2)cn1,-2.3872161326877164
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,-1.5228787438326894
Cc1[nH]c(C(=O)/N=c2\sc3cc(C(=O)O)ccc3n2CC(=O)c2ccc(S(C)(=O)=O)cc2)c(Cl)c1Cl,-3.1549018979436787
O=S(=O)(Nc1ccncn1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1cn[nH]c1)CCO2,-3.744727253622049
CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cc1Cl,-2.6989699826212954
CC(C)NCc1cc2cc3c(cc2n1C)CCCc1c-3[nH]c(=O)c(C(=O)O)c1O,-0.7958800170726411
c1csc(-c2nnc(Cc3cccc4ccccc34)o2)c1,-1.958607310893644
Cc1nc(C)c(C(=O)Nc2ccc(F)c(-c3nc4ncc(-c5ccccn5)cn4n3)c2)o1,-0.896196278702079
COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2nn(C(C)(C)C)cc2O3)cc(-c2ccc(C(=O)O)cc2)n1,-0.7695510783662587
O=C(NCc1cc(F)cc(F)c1)[C@@]1(O)CCN(c2ccc3[nH]ccc3c2)C1=O,-1.552841967106729
C/C=C/c1cnc(C(=O)NC[C@@H](F)CO)cc1Nc1ccccc1F,-1.1191864071477686
O=C(Nc1nc2cccc(C3CCC4(CC3)CCN(C(=O)C3CC3(F)F)C4)n2n1)C1CC1,-0.9507819769420556
N#Cc1cccc(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)c1,-2.337242158877242
Nc1nc(NC2CC2)c2ccc(-c3cc[nH]n3)nc2n1,-0.337242168224014
O=C(c1cccc(CNc2[nH]nc3cccc(Cl)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,-1.5086383047647771
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(C(=O)N[C@H]3CC[C@@H]3OC)cnn12,-1.0969100124651885
O=C(Nc1cnccc1-c1ccccc1)c1ccnn2cc(-c3ccccc3)nc12,-2.522878730803855
N#Cc1ccc(C(C(=O)NCC(F)(F)C2CC2)N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)cc1,-0.9586073144469618
CC(=O)NC1CCCCNC(=O)CC(C(=O)NC(CCCN=C(N)N)C(=O)c2nc3ccccc3s2)NC(=O)C(CC(C)C)NC1=O,-0.0690509687815632
Cc1[nH]c(C(=O)Nc2nc3c(N4CCOC[C@@H]4C)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-1.958607310893644
C[C@H]1CCN1c1nc(-c2cnn(CC(=O)N3CCNCC3)c2)cc(C(F)(F)F)n1,-0.8239087406547891
CC(C)n1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)c2c(C3CC3)cccc21,-0.5086383060256323
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCC4CC4)cc3)nn21,-1.40340290327406
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,-1.075720713421101
CNc1nc(O)c([C@H](C)c2c[nH]c3cccc(Cl)c23)o1,-0.872895201311092
CC(C)Cc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1,-2.522878730803855
CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)cc1C#N,-1.1023729081598188
COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc(N3CCOCC3)cc2)C2CCC2)c(Cl)c1,-2.397939997814676
OC[C@H]1O[C@@H](n2cnc3c(NC(C4CCC4)C4CCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,-1.324221657409682
Cc1nnc(-c2nc(C)n3ccc(Nc4nccc(-c5cc(CN(C)C)n(C)n5)n4)cc23)o1,-0.5686362356801629
Cc1cn2cc(-c3cc(=O)n4cc(N5CCN(C)CC5)ccc4n3)cc(C)c2n1,-0.7958800170726411
Cc1[nH]c(C(=O)N(C)c2nc3c(O)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-1.3526170289072394
COc1ncc(C(=O)N2CCN(C(=O)/C=C/c3ccc4c(c3)OC(F)(F)O4)CC2)cn1,-0.6575773189803872
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5sc(C)nc5C)cccc34)CC2)s1,-1.429457058950644
Oc1ccc(F)cc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,-1.785156149304165
C[C@@]1(c2ccc(F)cc2F)C[C@@H](c2cncnc2)SC(=N)N1,-0.3767507094986961
C[C@](O)(CO)CNc1cc(Nc2cccc(-c3ccc(C(F)(F)F)cc3F)c2)nn2c(C(N)=O)cnc12,-1.9208187503332543
Cc1[nH]c(C(=O)Nc2nc3c(N4CCOCC4C)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-1.958607310893644
O=C1CO[C@H]2CCN(C(=O)N3CC(CCc4c(F)cccc4C(F)(F)F)C3)C[C@H]2N1,-0.9999999995657056
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2)B(O)N(S(C)(=O)=O)N=C3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-1.2365720056882792
C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,-1.999999995657055
COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CS4)c2n1,-1.0457574900781257
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5(C)CC5)c(NC5(C)CC5)nc34)[nH]c21,-1.4814860588060683
COCCCO[C@H]1CN(c2ccc(O[C@@H]3CCN(c4cc(OC)ncc4Cl)C[C@H]3C)cc2)[C@@H](CC(=O)O)[C@@H]1C,-2.045757485735181
C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,-0.8239087406547891
CCNCc1cc2cc3c(cc2n1C)CCCc1c-3[nH]c(=O)c(C(=O)O)c1O,-0.7695510783662587
CN(C)C(=O)C1Cc2c([nH]c3ccccc23)[C@H](c2ccccc2)N1C(=O)CCl,-1.0861861470866558
C=C[C@]1(C)C[C@@H](OC(=O)CNc2ccc3c(c2)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-2.096910007579376
Cc1cc(C)c(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,-1.4814860588060683
Cc1[nH]c(C(=O)Nc2nc3c(OC(C)c4ccc(CN5CCOCC5)cc4)cc(C(=O)O)cc3s2)cc1F,-1.7695510760670523
O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,-1.0457574900781257
Nc1ncc(C#CCN(C(=O)Cc2ncc(C(F)(F)F)cc2C(F)(F)F)c2ccc(F)cc2)cn1,-1.8239087380490224
Cc1nc(C)c(C(=O)Nc2ccc(F)c(-c3nc4ncc(-c5cccnc5Cl)cn4n3)c2)o1,-0.8696662311832942
NCCCNC(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,-2.0809219023914625
COc1nn(C)cc1C(=O)N[S@@]1(=O)=NC(=O)c2ccc3c(c2)N(C[C@@H]2CCO[C@H]2[C@@H](OC)/C(F)=C/C[C@H](C)C1)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,-3.698969787188832
COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,-1.9208187503332543
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cncc3Cl)s2)cc(N2CCN(CCO)CC2)n1,-0.8538719640115515
C=CC(=O)N1C[C@@H]2C[C@H]1CN2c1ccc(C(N)=O)c(Oc2ccc(Oc3ccccc3)cc2)n1,-2.6989699826212954
COc1ccc(NC(=O)C2=C(c3ccc(C)cc3)C[C@](c3ccc(OCCCC(F)(F)F)cc3)(C(F)(F)F)NC2=O)cc1,-1.8538719612196584
CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl,-2.6989699826212954
Cc1[nH]c(C(=O)Nc2nc3c(O[C@H](C)c4ccccc4)cc(C(=O)O)cc3s2)cc1F,-2.154901953781536
Cn1c(CN2CCCC2)cc2cc3c(cc21)CCCc1c-3[nH]c(=O)c(C(=O)O)c1O,-0.9586073144469618
FC(F)(F)c1c(Cl)ccc(-n2ccnn2)c1Cl,-1.376750708568065
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(=N)N1,-0.6197887581074379
COc1cc(F)cc2c(N3CCN(c4ccccc4F)CC3)c(C#N)cnc12,-1.9604093729951548
COc1ccc(-c2ccccc2-c2csc(N(C(=O)C(CC(=O)O)CC(C)C)C3CC3)n2)cn1,-1.970616218255964
Cc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(C(F)F)c2)ccn1,-1.6989700021645464
O[C@@H]1c2nonc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,-0.5686362356801629
O=C(O)CC(Cc1ccccc1)C(=O)N(c1nc(-c2cc(Cl)ccc2Cl)cs1)C1CC1,-3.999999565705736
C[C@H]1Cn2ncc(N3CCCC3=O)c2CN1C(=O)Nc1cc(F)c(F)c(F)c1,-0.7447274946554192
Cc1ccc2nc(C(=O)NC[C@@H](F)CO)cc(Nc3ccccc3F)c2c1,-1.7764209816921026
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)nc(Cl)nc31)[C@H](O)[C@@H]2O,-1.1146387794030004
FC(F)c1nnc(-c2ccc(Cn3nnc(-c4ccccn4)n3)nc2)o1,-0.5686362356801629
O=C(Cc1ncc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1ccc(C2CCNC2)cn1)c1ccc(F)cc1,-1.721246396761411
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(C(=O)N(C)C)cccc34)CC2)s1,-1.6716203945223211
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2)B(O)N(C(=O)OC)N=C3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-1.4317982747592362
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5ccc(F)c(CN(C)C)c5)cccc34)CC2)s1,-2.0655015437064965
COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1,-0.3565473234151092
C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,-0.8538719640115515
O=C(Nc1ccc(O)c(C(=O)O)c1)c1ccc(NC(=O)c2ccco2)cc1,-1.437422083988892
Cc1cc(OCc2c(F)cccc2F)c2nc(C)c(C(=O)NCC(C)(C)N)n2c1,-0.9208187535904632
O=C(Nc1nc2cccc([C@H]3CC[C@@H](NC(=O)C4CC4(F)F)CC3)n2n1)C1CC1,-0.8297382843116003
Cc1cn(-c2cccc(C(F)(F)F)c2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc12,-2.397939997814676
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2C)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-1.9208187503332543
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.0969100129537695
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1,-0.2676062400966065
COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,-0.5528419685026755
O=C(c1ccc(-c2cnn3cccnc23)cc1)N(c1ncccc1C(F)(F)F)[C@@H]1CCCNC1,-2.8860566142858968
CNC(=O)Nc1cc(Oc2cncc(OC)c2)c([C@H]2CCCOC2)cn1,-0.8538719640115515
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCO[C@@H]2C[C@H]3CC[C@@H](C2)N3C)cc1,-0.7447274946554192
O=C(NC[C@@H](F)CO)c1cc(Nc2ccccc2F)c2cc(Cl)ccc2n1,-1.983288118034218
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCCN2CCCN(C)CC2)cc1,-1.0315170509790816
Cc1c(N2CCN(C)[C@@H](C)C2)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc(NS(C)(=O)=O)c(OC(F)(F)F)c1)CC3,-1.5086383047647771
Cn1cc(-c2cnc(OCC3CC3)c(Cl)c2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,-2.6989699826212954
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2)B(O)N(C(C)=O)N=C3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-2.3010299869780915
COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,-0.8239087406547891
COc1ncc(-c2cc(OC[C@@H]3CCCN(CCC4CCOCC4)C3)c3cnn(C)c3n2)cc1NS(C)(=O)=O,-0.6382721637935834
COc1cccc(NC(=O)c2nnn(Cc3ccc(CN4CCOCC4)cc3)c2N)c1,-0.0969100129537695
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,-1.9208187503332543
CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,-2.045757485735181
Cc1[nH]c(C(=O)Nc2nc3c(N4CCOCC4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-1.7447274924839469
O=C(Nc1ccccc1C(=O)O)c1ccc(SC(F)(F)F)cc1,-1.0915149805851845
CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)cc1C(F)F,-1.7447274924839469
O=C(Nc1nc2cccc(C3CCC4(CC3)CN(C(=O)C3CC3(F)F)C4)n2n1)C1CC1,-0.5867002357510669
c1ccc2oc(-c3csc(C4CCN(Cc5nc6cccnc6[nH]5)CC4)n3)cc2c1,-2.3665315343205418
COc1ncnn1-c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,-0.6989700041188716
N#Cc1cnc2c(OC3CCOC3)cccc2c1N1CCN(c2ccccc2F)CC1,-1.6989700021645464
COc1cc(NC(=O)C(N)CC(C)C)ccc1-c1cnco1,-1.0655015482514387
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2)B(O)OC3CN)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-0.9355420103986896
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,-0.9999999995657056
COCc1ccc(-c2cc3c(N[C@@H](C)c4ccn(C)n4)c(C(N)=O)cnc3cc2F)cn1,-0.7695510783662587
COCC(Oc1cc(C(=O)O)cc2sc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)nc12)c1ccccc1,-2.9999999565705537
Cc1nnc(-c2cnc(Nc3ccc4c(c3)C(C)(C)OC4=O)nc2N[C@H](CO)c2ccccc2)o1,-1.6382721620941705
Cc1ccc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C3CCC(C(=O)O)CC3)C2)cc1,-1.5850266503588186
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)cc3)nn21,-0.5482135643222489
CNc1nc(O)c([C@H](C)c2c[nH]c3cccc(C)c23)o1,-0.5590909177774291
Fc1ccc(CO[C@H]2CCCN(Cc3cn4ccccc4n3)C2)cc1F,-1.0604807468821924
Cc1cc2c(Nc3ccccc3)cc(C(=O)NC3CC3)nc2cn1,-1.3098039190851711
CN(Cc1nnc(-c2ccco2)o1)Cc1c(F)cccc1Cl,-0.9100948882075172
Cc1ccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)cn12,-0.7958800170726411
CCNC(=O)c1ccc(Nc2cc(-c3c(F)cccc3F)nc3c2C(=O)NC3)nc1,-2.795879990200671
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1ccccc1C,-0.3477536588999519
COCCN(C(=O)c1[nH]c(C)c(Cl)c1Cl)c1nc2ccc(C(=O)O)cc2s1,-0.9586073144469618
COc1nc2ccccc2cc1-c1c[nH]c([C@@H]2CN(CC3CCOC3)CCN2C(=O)n2c(C(F)(F)F)nc3ccccc32)n1,-1.6903698304452066
Cc1[nH]c(C(=O)Nc2nc3c(OC(C)c4ccc(CN5CCOCC5)cc4)cc(C(=O)O)cc3s2)cc1C#N,-1.3010299947953925
CCOC(=O)c1cnc2c(OC)cccc2c1-c1cnc(-c2ccccc2OC)c(OC)c1,-1.999999995657055
Cc1ccc(-n2c(C(=O)NC3CC3)cc3cccnc32)cc1Cl,-2.221848742378115
Cc1cc2c(Nc3c(F)cccc3F)cc(C(=O)NC3CC3)nc2cn1,-1.1366771392846202
CCc1sc2ncnc(NC(Cc3ccccc3)C(=O)O)c2c1-c1ccc(OCCN2CCN(C)CC2)c(Cl)c1C,-2.6989699826212954
C[C@@H]1CN2c3c(cc4c(-n5cncn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,-0.9208187535904632
Cc1cc(C)c(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,-1.5376020006034767
O=C(NCc1cc(F)cc(Cl)c1)[C@@]1(O)CCN(c2ccc3[nH]ncc3c2)C1=O,-0.9208187535904632
Cn1nccc1-c1nc2ccc(NC(=O)NCc3ccncc3)cn2n1,-0.5228787451355728
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,-1.7695510760670523
Cc1[nH]c(C(=O)Nc2nc3c(OCc4ccc(S(C)(=O)=O)cc4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-2.568636219756032
O=C(O)c1ccc(N2CC3(CCN(Cc4cc(C(F)(F)F)ccc4C4CC4)CC3)OC2=O)cc1,-1.6382721620941705
CCn1c(=O)c2c(C)c(C(=O)N3CCC(O)CC3)sc2n(CCC(F)(F)F)c1=O,-0.5228787451355728
O=C(CS(=O)(=O)O)Nc1ccc(N2CCOCC2)c(Br)c1,-0.6143937262229658
CN(C)Cc1cc2cc3c(cc2n1C)OCCc1c-3[nH]c(=O)c(C(=O)O)c1O,-0.6777807050592738
Cc1[nH]c(C(=O)Nc2nc3c(OCc4cccc(F)c4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-2.2291479809969323
O=C1NC2(CC2)COc2ncc(F)cc2[C@H]2COCCN2c2ccn3ncc1c3n2,-0.9586073144469618
Cn1cnc(C#CCN(C(=O)Cc2ncc(C(F)(F)F)cc2C(F)(F)F)c2ccc(F)cc2)c1,-1.7447274924839469
COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc3scnc3c2)C2CCC2)c(Cl)c1,-2.6989699826212954
COc1ccc(-c2nc3cc(C(=O)NC[C@H](N)Cc4ccccc4)ccc3o2)cc1,-1.9208187503332543
C=C[C@]1(C)C[C@@H](OC(=O)CNc2ccc3c(c2F)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-2.3010299869780915
COc1ncc(-c2cccc(N3CCN(c4cnc(N)nc4N)CC3)c2)cn1,-1.0604807468821924
CC(=O)N=C(N)N=C(NS(=O)(=O)c1ccc(I)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,-0.0008694586691124
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnco4)c(N[C@H](CO)c4ccccc4)n3)cc21,-1.6777807031980116
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,-3.1307682215805843
