SMILES,human_fup
C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,-1.6197887564788336
CCCN(c1cccc(C#N)c1)P(=O)(c1ccccc1)c1ccccc1,-2.251811965238541
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,-0.9999999995657056
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,-2.638272145100039
Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)OC(C)CN31,-1.200659449857062
Cn1nnnc1-c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,-1.0969100124651885
COC(=O)CCCC(=O)OC,-0.1555818630529779
COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,-1.6197887564788336
Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cc(Cl)ccc2Cl)n1,-1.8239087380490224
Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(C(=O)O)c1,-2.6989699826212954
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-0.0010870955976758
O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,-2.9999999565705537
CCCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,-0.0457574905124201
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,-1.0912173146598896
O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,-2.9208187177611697
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-1.999999995657055
CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,-1.6989700021645464
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,-0.326794718128787
C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](C)c1ccc(Cl)c(Cl)c1)CC2,-1.5228787438326894
CC[C@@H](C)Nc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1,-0.7447274946554192
COc1ccc(Cc2c(N)n[nH]c2N)cc1,-0.7133190304206282
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,-2.292513276069028
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,-2.9999999565705537
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,-0.8121681918233428
Cn1c(=O)c2ccc(-c3cncnc3)cc2n2nc(-c3ccccc3)cc12,-2.096910007579376
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,-2.9030899522483864
CN(C)C(=O)C(=O)N(C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,-0.4317982758156281
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,-1.3400837989798335
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,-0.6989700041188716
Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(C#N)cc1)=N[C@H]2CC(N)=O,-1.3872161422210096
CCCS(=O)(=O)c1cccc(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,-2.096910007579376
CC(Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,-1.3829996578300805
Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C#N)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,-1.1549019593653225
COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,-2.481486046961674
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,-1.3010299861095027
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,-0.410795330736929
CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,-2.221848742378115
Cc1ccn(-c2ccc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)cc2)n1,-1.113509274263499
c1ccc(Nc2nc3c(s2)CCCc2[nH]ncc2-3)nc1,-2.221848742378115
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,-0.2170760903556159
COc1ncc(-c2ccccc2C(F)(F)CNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1,-2.004364801015637
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C2COCCN2)c1,-1.8013777102234134
Cc1cccc([C@@H]2CN(C3CCOCC3)C(=O)N2C2CCN(Cc3ccc(Oc4ccc(C(=O)O)cc4)nc3C)CC2)c1,-1.3665315434104264
O=C(O)COc1ccc(Cl)cc1C#Cc1ccc2c(c1)S(=O)(=O)c1ccccc1-2,-2.9999999565705537
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,-0.5228787451355728
COc1ccc(-c2nc3c(NCCCNC(C)=O)c(Br)cnc3[nH]2)cc1,-1.581698707022642
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,-1.6989700021645464
Cc1c(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,-1.2262135542876709
COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,-0.6117211363627354
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,-0.3925780758689015
CN1CCC[C@@H]1Cc1c[nH]c2ccc(Nc3ncccc3[N+](=O)[O-])cc12,-0.8639139022984358
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-1.4329736326639897
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,-0.8467950996105192
Nc1ncnc2c1C(=O)N(c1ccc(-c3ccccc3F)cc1)CCO2,-1.0969100124651885
O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,-2.6989699826212954
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,-1.029749232054648
O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,-0.0008694586691124
Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC(C(=O)NC5CCCC5)C4)cc3)nn3cccc23)[nH]n1,-1.999999995657055
CC1(C)S[C@@H]2C(/N=C/N3CCCCCC3)C(=O)N2C1C(=O)O,-0.0556295183466925
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(=N)N2)cc1C,-1.207608309801271
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,-1.6989700021645464
C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(F)c1,-1.022276394254
CCNc1nc(NC(C)C)nc(SC)n1,-2.488116625658219
C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1cccnc1,-0.8239087406547891
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,-1.1883753541289273
COc1ccc2[nH]c([S@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,-1.5228787438326894
Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,-1.795880014629735
CNC(C)C(=O)NC1CCC[C@H]2C[C@H]3CCN(C(=O)Cc4ccccc4)C[C@H]3N2C1=O,-0.1804560643923291
CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,-2.3872161326877164
Cc1cc2oc(=O)cc(-c3ccccc3)c2c(C)c1-c1ccc(CN2CCOCC2)cc1,-1.8538719612196584
C=CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,-1.6989700016216782
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,-2.9030847407462894
CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)[nH]n1,-1.2218487488925325
CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccccc2OC)C1)C(C)(C)C,-0.5892227664541321
CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,-0.124938736550394
C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,-1.999999995657055
Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,-1.3018994535062804
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,-2.257274860841876
C[C@H]1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1C(=O)NS(=O)(=O)n1nc(-c2cc(=O)c(O)c[nH]2)n(C[C@@H](O)CO)c1=O,-1.397940007586301
O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,-1.999999995657055
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1OC,-1.4814860588060683
O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1,-1.847711652558532
Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)cc4CN4CCOCC4)c3)CC2)nn1C,-1.2518119722182737
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,-0.337242168224014
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,-0.7295540917490468
CC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,-0.974694134325518
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1)C3=O,-0.6020599911542446
Oc1ccc2c(c1)-c1ccccc1C2,-1.6042178439453556
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,-2.488116625658219
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,-1.555139106311349
Cc1c(CN2CCN(S(C)(=O)=O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,-0.6382721637935834
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,-2.721246376189568
O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,-0.5526868910213819
CCN(CC)c1ccccc1,-1.367856646093211
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,-2.099632865880706
Cc1cccc(Nc2ccccc2C(=O)O)c1C,-1.999999995657055
N=C(c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCCC1,-0.9586073144469618
CC(C)(C)S(=O)(=O)NC1CCC(C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,-1.3882766909308135
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1,-0.6777807050592738
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1,-1.8860566443524365
CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,4.342945178152237e-11
CC(=O)SC(C(=O)NC1Cc2ccccc2[C@H]2CCCC(C(=O)O)N2C1=O)C(C)C,-0.4962093168066764
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,-1.7471469665938806
O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3C12c1ccc(Cl)cc1,-1.8239087380490224
CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,-0.8897470823096735
O=C(Nc1cccc(OC(F)(F)F)c1)c1ccccn1,-2.096910007579376
CC(O)(Cc1nc(CC2(C(F)(F)F)CC2)c[nH]1)c1ccc(-n2cccn2)cc1,-1.4948500203229238
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,-0.1191864076620646
CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,-2.3098039111083337
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-2.1082268329026426
CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,-1.217527375117056
CCCCc1ccc(N)cc1,-1.222573176885656
Cc1cc(=O)n(C[C@H](N)[C@H]2CC[C@H](NCc3ccc4c(n3)NC(=O)CO4)CC2)c2cc(F)ccc12,-0.1938200259482543
COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,-0.9999999995657056
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,-1.999999995657055
CCOc1ccc(NC(C)=O)cc1,-0.2669933153499915
CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2cccc(F)c2)C1)C1CCCCC1,-0.5526868910213819
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,-1.8569851966214843
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N)ncc2c1,-2.3010299869780915
CC(C)(C)NC(=O)NCCN1CCCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,-1.552841967106729
OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCC1,-0.6020599911542446
CC(=O)N(C)Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,-1.026872145938286
NCCC(O)(P(=O)(O)O)P(=O)(O)O,-0.110201753052333
CN(C)c1nc(NCC2CCC(CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,-3.3010299088050936
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.9999999565705537
CNc1c(Br)cnc2[nH]c(-c3cnn(C4CCN(C)CC4)c3)nc12,-0.6422556746290609
c1ccc(Nc2cccc3ccccc23)cc1,-2.659555865329084
CC(C)COc1ccc(-c2cc(=O)[nH]c(N)n2)cc1,-1.4271283966383046
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)c(F)c3)c2)cc1,-1.283996655530019
O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,-1.376750708568065
C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,-1.999999995657055
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,-1.999999995657055
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,-0.758545928622487
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,-1.721246396761411
C[C@]12CC[C@@H]3c4ccc(O)cc4C=CC3[C@@H]1CCC2=O,-1.2343314444960554
c1ccc2c3c([nH]c2c1)CNCC3,-0.9999999995657056
CCCCCCCCCCCC[N+](C)(C)C,-1.4388986151578274
OC[C@H]1O[C@H](Oc2ccc(-n3ccc4ccccc43)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-1.6989700021645464
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,-1.2218487488925325
CN1CCN(CCOc2[nH]nc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,-0.9336740742651772
CCOC(=O)C(NC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21)C(C)C,-0.2596373104267935
O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,-1.0969100124651885
Cc1ccc(C(=O)N(CCCN)C(c2nc3snc(C)c3c(=O)n2Cc2ccccc2)C(C)C)cc1,-1.3372421673743076
CCc1c(CN2CC(C(=O)O)C2)cccc1-c1nsc(-c2ccc(CC(C)C)c(C#N)c2)n1,-1.8860566443524365
COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,-1.0777937220414926
CCOc1ccc(F)c(C(Nc2ccc3c(N)nccc3c2)C(=O)N2CCC[C@@H]2c2cc(NC(=O)OC)ccc2S(=O)(=O)C(C)C)c1,-1.4948500203229238
COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(COC(=O)CCC(=O)O)CC2)cc1NC(=O)CCC(=O)O,-0.8210230524192184
O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1,-2.522878730803855
C#CCC(C(=O)N[C@H](/C=C/C(=O)OCc1ccccc1)CC1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,-0.0604807473314625
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,-0.0518333612796959
O=C(CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)Nc1ccc(C(=O)O)cc1Cl,-1.999999995657055
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccc(F)c1,-2.522878730803855
CC(C)c1cccc(C(C)C)c1O,-1.7368303589138732
O=C(Nc1ccc(-n2c(O)c3c(c2O)[C@H]2C=C[C@@H]3C2)c(Cl)c1)c1ccccn1,-1.3872161422210096
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-1.1125951109134895
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-2.9030899522483864
N#Cc1cnn2c(N)cc(-c3ccc(F)cc3)nc12,-1.264401099503485
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccc(S(C)(=O)=O)cc34)CC2)c1Cl,-1.1146387794030004
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,-2.9030899522483864
CNC(C)C(=O)NC1CCC[C@H]2C[C@H]3CCN(S(=O)(=O)c4ccccc4)C[C@H]3N2C1=O,-0.6989700041188716
O=c1cc(N2CCOCC2)[nH]c(NCc2c(Cl)cccc2Cl)n1,-1.397940007586301
Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,-1.455931954408883
CC(C)(c1ccccc1)c1ccc(O)cc1,-1.636388018227793
CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CC(c2ccccc2)c2ccccc2)C1)C1CCCCC1,-1.581698707022642
N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,-1.2152642759351155
OC[C@@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@H]1O,-0.0177287669151925
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,-0.6117211363627354
CCOc1ccc(N)cc1,-0.314258261308191
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1,-2.7695510530749927
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,-0.8974468142513874
Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3nnc(NS(=O)(=O)c4cc(Cl)c(Cl)s4)o3)cc(F)cc12,-2.6989699826212954
CCc1c(CCCC(=O)O)cccc1-c1nnc(-c2ccc(OC(C)C)c(C#N)c2)s1,-2.3010299869780915
O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,-0.5456125327005003
CCN(CC)CCOC(=O)c1ccc(N)cc1,-0.0268721463540998
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-2.425968720691095
CC1(C)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,-0.2076083104316986
N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)CCN4C(=O)CCC(=O)O)no2)c1,-2.522878730803855
C[C@@](C(=O)O[C@H]1C[N+]2(CCOCCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,-1.6020599895907843
COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,-2.200659443652856
Nc1ncnc2c1C(=O)N(c1ccc(-c3ccc(CC(=O)O)cc3Cl)cc1)CCO2,-1.2518119722182737
CC(=O)N(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,-1.3565473225267797
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2cnccc2[nH]1,-1.552841967106729
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,-0.1715119351154435
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2F)c(C(=O)Nc2ccc(Cl)cn2)c1,-0.1979107420497665
C[C@@H]1CN([C@@H](C)CN(C)C)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,-1.999999995657055
O=C(O)c1ccc(Sc2ncc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4cccc(Cl)c4)CC3)cn2)cc1,-1.4436974980263393
O=C(O)c1cn(Cc2ccc(-n3ccc4cnccc43)cc2)c2cccc(F)c2c1=O,-1.7447274924839469
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,-0.2692177242528869
CC(Nc1cccc(Cl)c1F)c1cc(C(=O)NCCN(C)C)cn2c(=O)cc(N3CCOCC3)nc12,-1.4814860588060683
Cc1ccccc1Cn1cc(C(=O)NCC2CC2)c2ncccc21,-1.999999995657055
CC(C)(O)c1ccc(-c2nc(-c3ccc(F)cc3)oc2Sc2ccc(Cl)cn2)cn1,-1.795880014629735
Nc1nc(C(=NO)C(=O)NC2C(=O)N3C(C(=O)O)=C(C=C4CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1,-0.2076083104316986
CN1CCN(c2nc(N)nc3c2CCc2ccccc2-3)CC1,-0.6575773189803872
O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1)c1nccs1,-2.9999999565705537
COc1ccc2ncc(=O)n(CC(N)C3(F)CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,-0.1674910872298968
CSc1nc(NC(C)C)nc(NC(C)C)n1,-2.9030899522483864
CNCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,-0.8416375076031569
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,-1.050609992867116
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,-2.3665315343205418
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,-1.5686362342325146
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,-1.4570175079188037
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-2.9999999565705537
C[C@H]1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1C(=O)NS(=O)(=O)N1C[C@@H](NC(=O)NCc2cc(=O)c(O)c[nH]2)CC1=O,-0.5850266518621456
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,-1.013228265286029
CCCCSc1cc(I)cc(CNCCCN(C)C)c1O,-0.0343280287328917
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccncn1,-0.9586073144469618
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.2218487495439739
Oc1ccc(Cl)cc1Cl,-0.6382721637935834
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(F)c3)sc12,-1.7189666304784794
O=C(O)C1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,-0.9999999995657056
CNC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-1.6989700021645464
O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,-0.3010299955771223
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)[C@H]3SC2)s1,-0.7916797460604654
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(F)c2)n1,-0.6020599911542446
CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(OC)c(Cl)c1,-1.0915149805851845
CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(O)C1CC1,-1.2532655038506495
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,-2.522878730803855
Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3nnc(NS(=O)(=O)c4cc(F)c(F)cc4F)o3)cc(F)cc12,-2.221848742378115
Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,-0.5686362356801629
CNC(C)C(=O)NC1CCC[C@H]2C[C@H]3CCN(CCc4ccc([N+](=O)[O-])cc4)C[C@H]3N2C1=O,-0.3279021419718794
Cc1[nH]c(C(=O)N[C@@H]2CCN(c3ncc(C(=O)O)s3)C[C@@H]2C)c(Cl)c1Cl,-1.6382721620941705
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,-1.1456939575915146
CS(=O)(=O)c1ccc(C(C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,-0.3187587625339347
